filename,original_class,psa_mean_power,psa_low_high_ratio,psa_prelim_class_guess,error
1237651758284999771.jpg,STAR,1038561739.0334864,110.73248270029417,STAR,
1237651758284999770.jpg,STAR,671653554.0543826,75.94084324436481,STAR,
1237651758284933036.jpg,STAR,696629388.5702157,42.08892491844748,STAR,
1237651758284936484.jpg,STAR,545235660.6761476,45.85721906114067,STAR,
1237651758284997874.jpg,STAR,3326476123.9544706,219.76258021303343,STAR,
1237651758284997914.jpg,STAR,1807187714.83341,87.45911289901822,STAR,
1237651758284933038.jpg,STAR,687740294.0921979,52.89132066316798,STAR,
1237651758284999061.jpg,STAR,201469566.3961136,29.22208796115491,STAR,
1237651758284998971.jpg,STAR,258410250.41929582,30.434349593826308,STAR,
1237651758285001480.jpg,STAR,190962357.78656366,9.165148836889065,STAR,
1237651758284999773.jpg,STAR,685857660.8193403,63.749682759469486,STAR,
1237651758284997918.jpg,STAR,1734805112.0481322,74.18149163697228,STAR,
1237651758284934801.jpg,STAR,185598638.85094494,21.32981511778904,STAR,
1237651758284998988.jpg,STAR,115749429.80995099,22.969264230192813,STAR,
1237651758284997920.jpg,STAR,813551231.2608458,50.73721937612262,STAR,
1237651758284999335.jpg,STAR,332381294.8151634,49.97073099991963,STAR,
1237651758284998985.jpg,STAR,134535263.2865466,23.26228186132564,STAR,
1237651758285001919.jpg,STAR,168755419.53202367,11.791513881947868,STAR,
1237651758284998980.jpg,STAR,194912699.96008322,25.942772769586796,STAR,
1237651758284998974.jpg,STAR,88195128.41225101,11.158286043253622,STAR,
1237651758284997912.jpg,STAR,1491478353.4899793,90.59700840845223,STAR,
1237651758284934731.jpg,STAR,219526905.67140684,22.648916636700363,STAR,
1237651758284999410.jpg,STAR,626570838.9497082,34.7421150328363,STAR,
1237651758284934911.jpg,STAR,193229991.65201467,30.104241436348115,STAR,
1237651758284936594.jpg,STAR,122221010.55224657,30.57625141833061,STAR,
1237651758284997847.jpg,STAR,3581060072.127651,251.02324081363352,STAR,
1237651758284999043.jpg,STAR,215687388.31802222,24.990530835002414,STAR,
1237651758284933048.jpg,STAR,850929372.2112445,66.34219336183787,STAR,
1237651758284933035.jpg,STAR,831254047.4532082,61.12255187200542,STAR,
1237651758284997919.jpg,STAR,1532318804.514213,110.5172140933266,STAR,
1237651758284999418.jpg,STAR,449300521.6659721,21.068143509259556,STAR,
1237651758284999417.jpg,STAR,155328070.67439607,13.441492928323154,STAR,
1237651758284933029.jpg,STAR,927821604.5639769,56.498899547568946,STAR,
1237651758285002243.jpg,STAR,319452401.5466101,39.05373400497008,STAR,
1237651758284934785.jpg,STAR,527472089.80365074,56.44133628579593,STAR,
1237651758284999057.jpg,STAR,183274886.7115826,29.008183144917773,STAR,
1237651758284999412.jpg,STAR,318937861.5356453,26.36007664477291,STAR,
1237651758284999416.jpg,STAR,257381015.43275073,25.675179234473795,STAR,
1237651758285000972.jpg,STAR,323962686.91525733,31.701607930852326,STAR,
1237651758284999795.jpg,STAR,370921713.75720227,33.62648597622857,STAR,
1237651758284999411.jpg,STAR,371967421.7918956,28.198775465369565,STAR,
1237651758284936601.jpg,STAR,232285690.37221962,40.84006084614266,STAR,
1237651758284998975.jpg,STAR,309039894.1718942,37.07052445104349,STAR,
1237651758284936599.jpg,STAR,236585633.8728573,33.834579092072396,STAR,
1237651758284999050.jpg,STAR,194225382.26464894,30.895201139641795,STAR,
1237651758284933034.jpg,STAR,1071174719.5518976,43.734651653515684,STAR,
1237651758284997910.jpg,STAR,1159966106.7824252,96.67022461548937,STAR,
1237651758284999045.jpg,STAR,193026283.90617162,33.68206977343088,STAR,
1237651758284936136.jpg,STAR,237972030.12134635,18.248030157512115,STAR,
1237651758284997870.jpg,STAR,2953251629.9605565,174.08835304826476,STAR,
1237651758284999802.jpg,STAR,157230883.31979787,15.09418403489447,STAR,
1237651758285001754.jpg,STAR,204380561.99519706,43.27103727852384,STAR,
1237651758284999414.jpg,STAR,111866055.47698231,9.793079568287219,STAR,
1237651758285001753.jpg,STAR,266204938.89424804,33.5942924026851,STAR,
1237651758284999415.jpg,STAR,340429734.313531,26.922178037602194,STAR,
1237651758284999047.jpg,STAR,197745066.33827084,23.335126680404937,STAR,
1237651758284936138.jpg,STAR,169979804.82576665,15.155625079022403,STAR,
1237651758284999033.jpg,STAR,249540114.47280276,24.91662491590357,STAR,
1237651758284936147.jpg,STAR,425322641.22985184,99.73603868471344,STAR,
1237651758284997165.jpg,STAR,190210883.800069,34.48552476508111,STAR,
1237651758284999059.jpg,STAR,203267257.65192086,20.506056717632585,STAR,
1237651758284997812.jpg,STAR,747082418.058862,25.56799224734445,STAR,
1237651758284999811.jpg,STAR,512619363.0248044,40.04329465679339,STAR,
1237651758284934725.jpg,STAR,216620280.81385472,37.707124702189134,STAR,
1237651758285001755.jpg,STAR,428758864.91335714,26.440006885293265,STAR,
1237651758284936149.jpg,STAR,48631199.71022264,10.317745354514786,STAR,
1237651758285001035.jpg,STAR,266609528.3668824,34.97308773651747,STAR,
1237651758285002173.jpg,STAR,334159762.3528709,32.80875752589282,STAR,
1237651758284936148.jpg,STAR,260754991.39413947,27.04652939233671,STAR,
1237651758284999813.jpg,STAR,395116289.9074738,46.58725611763315,STAR,
1237651758284933056.jpg,STAR,551722027.9053565,76.40809971137675,STAR,
1237651758284997213.jpg,STAR,674778401.2734506,61.264971310177394,STAR,
1237651758284934712.jpg,STAR,150980881.2344403,41.940335964423106,STAR,
1237651758284936139.jpg,STAR,201208592.85857114,23.713423402650285,STAR,
1237651758284999807.jpg,STAR,530711635.20100176,35.66328399278264,STAR,
1237651758284999419.jpg,STAR,182464170.52480984,17.46206607399505,STAR,
1237651758285002277.jpg,STAR,957985999.7417098,82.14255575332093,STAR,
1237651758284999776.jpg,STAR,591143371.6499338,41.08790482851091,STAR,
1237651758284934896.jpg,STAR,197668770.65451154,49.3797690775329,STAR,
1237651758284997838.jpg,STAR,891336898.3992801,36.602438690837175,STAR,
1237651758285002282.jpg,STAR,327420608.5833386,54.05577522534042,STAR,
1237651758284936134.jpg,STAR,89536283.70666306,18.106196472874416,STAR,
1237651758284934905.jpg,STAR,140495601.6773353,26.60707088849947,STAR,
1237651758284999031.jpg,STAR,256359898.8997244,17.875896673574402,STAR,
1237651758285002296.jpg,STAR,198555061.03155732,15.826129396159796,STAR,
1237651758284933031.jpg,STAR,889160541.989775,52.005923648212715,STAR,
1237651758284933058.jpg,STAR,504462030.26668173,94.64128567412615,STAR,
1237651758284997876.jpg,STAR,1323306915.531288,53.68740022307923,STAR,
1237651758284999053.jpg,STAR,333433559.6078202,26.19599922000704,STAR,
1237651758285002297.jpg,STAR,346045953.66342664,21.429629207101872,STAR,
1237651758285002174.jpg,STAR,407524782.9572657,28.208438840487055,STAR,
1237651758284997188.jpg,STAR,573176301.6363479,60.40962983863608,STAR,
1237651758284997863.jpg,STAR,1445410995.73751,84.96687265291114,STAR,
1237651758284936132.jpg,STAR,81286708.05944851,17.428743876547294,STAR,
1237651758284934901.jpg,STAR,278451152.67456245,40.41274099580727,STAR,
1237651758284999788.jpg,STAR,543726326.7725383,55.420260016275556,STAR,
1237651758284997164.jpg,STAR,607559853.4559536,58.158749989456076,STAR,
1237651758284997851.jpg,STAR,785639707.4981107,36.476686130561134,STAR,
1237651758284999049.jpg,STAR,216320303.71867573,63.18356800789134,STAR,
1237651758285001036.jpg,STAR,264338484.95537043,34.85199177620246,STAR,
1237651758284934897.jpg,STAR,232920542.9894405,33.953163488546465,STAR,
1237651758284999051.jpg,STAR,352969013.5729522,27.38158142769085,STAR,
1237651758284999413.jpg,STAR,236896326.38185418,26.96650140918912,STAR,
1237651758285002275.jpg,STAR,748181546.699334,74.27576934729943,STAR,
1237651758284999046.jpg,STAR,255347091.069726,28.439115260374205,STAR,
1237651758284936478.jpg,STAR,417250533.1588326,66.19086898389058,STAR,
1237651758284933050.jpg,STAR,770835915.1286849,67.36086084033954,STAR,
1237651758284933057.jpg,STAR,534559564.13686955,78.63454193779859,STAR,
1237651758285001846.jpg,STAR,140926383.35673308,8.1304445784386,STAR,
1237651758284999779.jpg,STAR,529382117.101854,49.93214611366163,STAR,
1237651758284997864.jpg,STAR,776542921.1001748,40.745833426544664,STAR,
1237651758284997857.jpg,STAR,567664160.2502121,23.392783852621008,STAR,
1237651758284997168.jpg,STAR,622439086.6454394,54.00859128780252,STAR,
1237651758284997183.jpg,STAR,834720268.0655318,60.292435064756155,STAR,
1237651758284934711.jpg,STAR,194104749.28081283,36.47516083000556,STAR,
1237651758284936128.jpg,STAR,92139543.65145947,11.008230572136954,STAR,
1237651758284936477.jpg,STAR,98445020.21476291,13.109907257336674,STAR,
1237651758284933033.jpg,STAR,647707130.0543281,42.52756691004742,STAR,
1237651758284997228.jpg,STAR,629423372.6884272,52.05127920089923,STAR,
1237651758284936137.jpg,STAR,79752763.77614194,17.07192125110285,STAR,
1237651758284997854.jpg,STAR,751974359.5326576,35.98270490556763,STAR,
1237651758285001782.jpg,STAR,90656972.08383705,17.206810646301026,STAR,
1237651758284999778.jpg,STAR,491798603.3612122,44.20263866185373,STAR,
1237651758284999054.jpg,STAR,557771387.4880164,49.69790907048205,STAR,
1237651758284999048.jpg,STAR,336559388.28160304,28.37981874662534,STAR,
1237651758284934900.jpg,STAR,229211148.44229934,43.44958572582385,STAR,
1237651758284936135.jpg,STAR,118691292.28654909,17.810299815580365,STAR,
1237651758284936602.jpg,STAR,154243105.66291618,30.24679624762911,STAR,
1237651758284933059.jpg,STAR,514989964.67229044,97.52015215879354,STAR,
1237651758284999062.jpg,STAR,181631378.59753758,58.39550155534235,STAR,
1237651758284999042.jpg,STAR,356101758.0846882,25.154047705658133,STAR,
1237651758284999036.jpg,STAR,436318304.7594225,42.51499711730146,STAR,
1237651758284997218.jpg,STAR,664026462.1120864,54.5927319658274,STAR,
1237651758284934721.jpg,STAR,83432969.68413189,31.5396399133825,STAR,
1237651758284999777.jpg,STAR,778162779.3294599,91.51545743644192,STAR,
1237651758284936463.jpg,STAR,190249110.79257378,25.36043961517766,STAR,
1237651758284997797.jpg,STAR,915380594.4310349,39.86629735015373,STAR,
1237651758284999037.jpg,STAR,423802516.3059282,24.919000867003128,STAR,
1237651758284933060.jpg,STAR,520001426.8262449,85.96648677843619,STAR,
1237651758284999791.jpg,STAR,955492315.5480306,42.796166116437234,STAR,
1237651758284936143.jpg,STAR,160635312.73081014,43.35869202548236,STAR,
1237651758284997154.jpg,STAR,885746545.4549341,56.775580413924764,STAR,
1237651758284997859.jpg,STAR,250263350.7083092,14.483439957756323,STAR,
1237651758284997217.jpg,STAR,842758324.9397027,49.235450088395986,STAR,
1237651758285002283.jpg,STAR,322165765.1950788,68.9971525596682,STAR,
1237651758284934902.jpg,STAR,197148451.69638193,33.79093302649758,STAR,
1237651758284936129.jpg,STAR,100562902.58706205,13.582316271016513,STAR,
1237651758284997185.jpg,STAR,312924515.0952347,62.766724094807444,STAR,
1237651758285001847.jpg,STAR,202656838.300031,14.069562641495393,STAR,
1237651758285001781.jpg,STAR,64174640.090274096,22.867201704606924,STAR,
1237651758284997871.jpg,STAR,557378420.3849962,45.07566925784289,STAR,
1237651758284934720.jpg,STAR,199000694.533917,36.98211348028405,STAR,
1237651758284999849.jpg,STAR,426277455.9615341,46.100117396585695,STAR,
1237651758284936145.jpg,STAR,213117303.88939092,20.54459272998758,STAR,
1237651758284999038.jpg,STAR,389068207.4965827,30.300226322745605,STAR,
1237651758284999794.jpg,STAR,688142150.2404208,40.58580641329761,STAR,
1237651758284999052.jpg,STAR,324271874.77819026,37.683286885577026,STAR,
1237651758284997985.jpg,STAR,563785328.4128448,37.36596023850574,STAR,
1237651758284997235.jpg,STAR,617992798.9776641,38.44901167347495,STAR,
1237651758284999034.jpg,STAR,379357140.08430403,57.16366240741344,STAR,
1237651758284999030.jpg,STAR,403668876.98145443,46.82564517550302,STAR,
1237651758284999824.jpg,STAR,1008410512.2987839,21.82956153950774,STAR,
1237651758284997214.jpg,STAR,786288680.5231059,60.54877199529005,STAR,
1237651758284936466.jpg,STAR,261349928.19632432,25.973951285643487,STAR,
1237651758284936127.jpg,STAR,168155239.96148515,33.09194317985294,STAR,
1237651758284999827.jpg,STAR,879353781.8663385,45.211046830971625,STAR,
1237651758284936141.jpg,STAR,56538344.6995487,13.896644240324532,STAR,
1237651758284997860.jpg,STAR,169248131.58807334,15.508473292528185,STAR,
1237651758285001165.jpg,STAR,642514416.7767203,37.88578724003967,STAR,
1237651758284999850.jpg,STAR,486649319.64630705,26.0757288196471,STAR,
1237651758284997873.jpg,STAR,290604584.8711871,16.271357253612752,STAR,
1237651758284934906.jpg,STAR,182903877.5406,32.36593826277766,STAR,
1237651758285001163.jpg,STAR,594004703.2197835,33.331152473028624,STAR,
1237651758284936114.jpg,STAR,166917043.93872926,13.585953706265615,STAR,
1237651758284934726.jpg,STAR,124917667.99256754,19.73223010882731,STAR,
1237651758285002267.jpg,STAR,166898825.3576429,14.314574583119704,STAR,
1237651758285001164.jpg,STAR,1003222075.2349153,56.35040061359566,STAR,
1237651758284936108.jpg,STAR,179315521.53210634,19.099876834249542,STAR,
1237651758284999820.jpg,STAR,1045079260.8382082,40.35167756206038,STAR,
1237651758284999830.jpg,STAR,445080952.7673589,36.337104159966195,STAR,
1237651758285002289.jpg,STAR,591639315.6844712,75.81384222772904,STAR,
1237651758284936121.jpg,STAR,77876066.82900721,8.427527264470525,STAR,
1237651758284934903.jpg,STAR,438578889.5177177,52.03815982287958,STAR,
1237651758284997208.jpg,STAR,810541054.7347937,60.897854390912705,STAR,
1237651758284997220.jpg,STAR,820333858.2304692,66.46284777054012,STAR,
1237651758284997980.jpg,STAR,334980283.4253482,46.05666866731135,STAR,
1237651758284997867.jpg,STAR,193759793.3030116,18.45477242871739,STAR,
1237651758284997205.jpg,STAR,266003635.5394058,30.280727491562715,STAR,
1237651758284936110.jpg,STAR,265763511.0360815,22.45138920033176,STAR,
1237651758284997981.jpg,STAR,372306208.39676684,37.95968220431717,STAR,
1237651758284997865.jpg,STAR,221544147.14280802,18.128703525307465,STAR,
1237651758284997162.jpg,STAR,557792864.7535158,43.44683578836937,STAR,
1237651758284936161.jpg,STAR,98732545.25330307,14.59730316595847,STAR,
1237651758284997984.jpg,STAR,805298630.6679738,163.30231272742392,STAR,
1237651758284934705.jpg,STAR,204346269.05803168,26.711210025033015,STAR,
1237651758284999044.jpg,STAR,304712930.89340097,31.72774158300603,STAR,
1237651758285001854.jpg,STAR,502850671.35353744,31.923169260375687,STAR,
1237651758284997858.jpg,STAR,196042046.6974809,17.715216537264673,STAR,
1237651758284998088.jpg,STAR,579802040.3145361,76.0783021294085,STAR,
1237651758284999792.jpg,STAR,646430238.1060367,35.096840980851574,STAR,
1237651758284936142.jpg,STAR,69080993.88330744,11.624190882763498,STAR,
1237651758285001853.jpg,STAR,358731072.45315284,26.592709779859817,STAR,
1237651758284997204.jpg,STAR,319982777.4348524,16.090590740917783,STAR,
1237651758284936112.jpg,STAR,114324553.86483707,13.096706050669825,STAR,
1237651758284997189.jpg,STAR,678534436.1058758,32.65034184038086,STAR,
1237651758284997170.jpg,STAR,598430573.8809267,38.767158260430705,STAR,
1237651758284999799.jpg,STAR,702658004.3109093,28.248055500607418,STAR,
1237651758284999793.jpg,STAR,401022714.10765755,48.504346105511395,STAR,
1237651758284997149.jpg,STAR,886746886.3134482,56.16309766268728,STAR,
1237651758284934813.jpg,STAR,151298580.79119027,19.3681940769671,STAR,
1237651758284999796.jpg,STAR,239447654.91194588,45.12539809142881,STAR,
1237651758284934714.jpg,STAR,237083034.89434743,20.55625717242131,STAR,
1237651758285001772.jpg,STAR,71394530.67686741,29.047393824875144,STAR,
1237651758284936115.jpg,STAR,135442075.43369275,11.82174485529321,STAR,
1237651758284997176.jpg,STAR,225052928.84955493,29.600902486532494,STAR,
1237651758284936111.jpg,STAR,121927522.78125641,11.684314680927555,STAR,
1237651758284999808.jpg,STAR,415638141.0346296,48.725252669602185,STAR,
1237651758284999828.jpg,STAR,762020140.1815743,48.52881088466635,STAR,
1237651758284999816.jpg,STAR,530466171.14479965,27.03679844571308,STAR,
1237651758285001599.jpg,STAR,268854610.8896882,50.29030754397214,STAR,
1237651758284934817.jpg,STAR,130802269.39600423,18.911363912009772,STAR,
1237651758285001773.jpg,STAR,153801086.15083614,19.337345526986322,STAR,
1237651758284997982.jpg,STAR,1180035014.6324265,64.94367307329806,STAR,
1237651758284997222.jpg,STAR,683890811.7513154,80.35609981114193,STAR,
1237651758284934706.jpg,STAR,208222891.15477255,26.42614582026951,STAR,
1237651758284936162.jpg,STAR,143947617.7610844,11.749717670244893,STAR,
1237651758284934810.jpg,STAR,183331462.39419538,16.960483205724664,STAR,
1237651758284936454.jpg,STAR,142641027.9774811,37.03689232439167,STAR,
1237651758284999823.jpg,STAR,443463599.74921733,32.202248909649384,STAR,
1237651758284934693.jpg,STAR,79640337.99665578,9.476701530971102,STAR,
1237651758284997240.jpg,STAR,1167921749.6770728,52.62687502773059,STAR,
1237651758284997166.jpg,STAR,238906350.2254249,38.88044870713992,STAR,
1237651758284999814.jpg,STAR,706154548.4116577,34.063935113890636,STAR,
1237651758284997975.jpg,STAR,1244907746.5076613,88.31429377217025,STAR,
1237651758284997785.jpg,STAR,328190955.30164975,35.08905279013517,STAR,
1237651758284997231.jpg,STAR,601445693.7396742,38.834105972360526,STAR,
1237651758284997862.jpg,STAR,240696563.4336782,17.719618316073785,STAR,
1237651758284997182.jpg,STAR,989115669.8630986,59.51669966000611,STAR,
1237651758284934816.jpg,STAR,144549694.98513317,19.266087342526728,STAR,
1237651758284934691.jpg,STAR,90052568.32743007,9.027437672618621,STAR,
1237651758284999825.jpg,STAR,558335907.3318727,21.591229020825597,STAR,
1237651758284997979.jpg,STAR,1279234957.4016225,89.91098916157468,STAR,
1237651758284999829.jpg,STAR,320005649.6392362,24.631658655410945,STAR,
1237651758284999798.jpg,STAR,711774619.9073299,34.04926476856269,STAR,
1237651758284934812.jpg,STAR,301776925.1414152,59.8115433635408,STAR,
1237651758284999821.jpg,STAR,672132401.65765,28.136951222816048,STAR,
1237651758284936113.jpg,STAR,183221258.456982,17.430653778487205,STAR,
1237651758284934811.jpg,STAR,286664783.16539705,64.73768440976836,STAR,
1237651758284998108.jpg,STAR,407907013.7287092,29.008930134804967,STAR,
1237651758284997833.jpg,STAR,313265275.32692546,35.14885053701867,STAR,
1237651758284997158.jpg,STAR,1493843635.1703863,127.46858291646417,STAR,
1237651758284936109.jpg,STAR,119171132.00925553,11.525017503102587,STAR,
1237651758284997972.jpg,STAR,1131085234.8967845,77.7515640108721,STAR,
1237651758284999817.jpg,STAR,446230603.6121111,24.395581056245067,STAR,
1237651758284999797.jpg,STAR,782074822.951057,28.477864116751224,STAR,
1237651758284934690.jpg,STAR,123902766.01121005,10.62562257092108,STAR,
1237651758284998172.jpg,STAR,907520895.3053734,58.23292112817698,STAR,
1237651758284934717.jpg,STAR,312534526.6841894,59.46678007525921,STAR,
1237651758284936458.jpg,STAR,94347598.72133747,14.665559922381062,STAR,
1237651758285001598.jpg,STAR,240455662.3407667,22.425936139476548,STAR,
1237651758284934704.jpg,STAR,155032854.49901712,29.054892976896337,STAR,
1237651758284998113.jpg,STAR,804195241.2529941,65.74872836040139,STAR,
1237651758284936455.jpg,STAR,95603828.44409381,21.063993970431206,STAR,
1237651758284997180.jpg,STAR,368224920.10446286,18.44647221792773,STAR,
1237651758284997191.jpg,STAR,1115801237.796963,42.13317198063443,STAR,
1237651758284997186.jpg,STAR,651466763.503426,32.49217925044626,STAR,
1237651758284998142.jpg,STAR,1176874904.3525724,49.34210747945938,STAR,
1237651758284934692.jpg,STAR,189280790.67374492,11.485922043698622,STAR,
1237651758284998137.jpg,STAR,474436697.6958463,25.01063861518687,STAR,
1237651758284997234.jpg,STAR,533669886.7232624,37.182761022764794,STAR,
1237651758284934809.jpg,STAR,279485277.4253227,49.78266612600387,STAR,
1237651758284934724.jpg,STAR,358652774.5804307,55.47329864878795,STAR,
1237651758284998103.jpg,STAR,483927522.89494467,25.75588039367001,STAR,
1237651758284936468.jpg,STAR,261679254.85565937,39.67974054034334,STAR,
1237651758284999818.jpg,STAR,296143913.58009094,14.95192059821057,STAR,
1237651758284934713.jpg,STAR,146137927.71263313,21.690050761270697,STAR,
1237651758284997971.jpg,STAR,1002336516.1160213,109.35003176409198,STAR,
1237651758284997199.jpg,STAR,223928280.80868828,31.392056213195143,STAR,
1237651758284999815.jpg,STAR,890596379.9149212,33.68138709798971,STAR,
1237651758284934700.jpg,STAR,370718763.4984504,52.58213491681814,STAR,
1237651758284934687.jpg,STAR,195369583.50570372,19.32832386298642,STAR,
1237651758285002450.jpg,STAR,251591960.08418378,30.91246202308809,STAR,
1237651758284934685.jpg,STAR,185791408.29573524,24.629472160732863,STAR,
1237651758284936124.jpg,STAR,58536054.46001947,9.136163974637585,STAR,
1237651758284999819.jpg,STAR,899217640.3627985,30.23425477746865,STAR,
1237651758284997969.jpg,STAR,1004386705.5273339,120.39877264806812,STAR,
1237651758284934808.jpg,STAR,308911771.4153951,69.061282399272,STAR,
1237651758285002313.jpg,STAR,228701991.82814315,13.165218058923909,STAR,
1237651758284999020.jpg,STAR,140679189.02329242,16.428045111591587,STAR,
1237651758284936177.jpg,STAR,146520740.6318076,16.479394462366013,STAR,
1237651758284997212.jpg,STAR,362537303.0112476,33.94176303128676,STAR,
1237651758284934815.jpg,STAR,226367974.95278186,80.66052394287678,STAR,
1237651758284997219.jpg,STAR,528293618.1632013,15.74736803448666,STAR,
1237651758284935487.jpg,STAR,279212011.144075,40.575841880055265,STAR,
1237651758284997173.jpg,STAR,630610144.2705495,72.7363807936127,STAR,
1237651758284999801.jpg,STAR,585577221.1440027,21.28934483754897,STAR,
1237651758284997172.jpg,STAR,776938928.8138455,28.18003308048887,STAR,
1237651758285001649.jpg,STAR,194591725.3323087,52.64996422734258,STAR,
1237651758284998149.jpg,STAR,632846204.2952257,34.47350367688301,STAR,
1237651758284997200.jpg,STAR,1078909537.0394053,47.52254160465656,STAR,
1237651758284935488.jpg,STAR,89973716.88046831,20.633232485247163,STAR,
1237651758284998147.jpg,STAR,529778735.75118613,29.70493104836316,STAR,
1237651758284999789.jpg,STAR,879309016.0996044,29.642459897076055,STAR,
1237651758284934689.jpg,STAR,155405238.2242048,26.376066754441812,STAR,
1237651758284997970.jpg,STAR,989549252.1762946,100.09476710930547,STAR,
1237651758284934699.jpg,STAR,470067024.54243207,75.64203504257887,STAR,
1237651758284999018.jpg,STAR,277153611.3690053,20.50801879971618,STAR,
1237651758284997239.jpg,STAR,2241240351.6944838,144.09459273000522,STAR,
1237651758284934688.jpg,STAR,224281297.2089909,26.85881879409101,STAR,
1237651758284934710.jpg,STAR,630360008.6033558,98.90870074698691,STAR,
1237651758284997225.jpg,STAR,162195683.68335,16.227100488786775,STAR,
1237651758284936174.jpg,STAR,167115762.63830096,24.452388372311802,STAR,
1237651758284997161.jpg,STAR,801522220.8325595,45.48828076352192,STAR,
1237651758284997974.jpg,STAR,957241777.6277174,97.13447456278458,STAR,
1237651758284999810.jpg,STAR,429845181.02335703,30.05017039382325,STAR,
1237651758285001650.jpg,STAR,216132577.05841675,46.16950927758672,STAR,
1237651758284997193.jpg,STAR,128869275.23801488,18.767007266302517,STAR,
1237651758284997243.jpg,STAR,2338501338.2674804,151.48727568353283,STAR,
1237651758284997177.jpg,STAR,1185445953.611361,63.44135428085799,STAR,
1237651758284936123.jpg,STAR,78697741.13750446,20.348204773401307,STAR,
1237651758284999812.jpg,STAR,494488740.48899084,24.84575473575095,STAR,
1237651758284999027.jpg,STAR,320154433.3802837,30.557264610727024,STAR,
1237651758284999800.jpg,STAR,711137920.4358206,30.841104320036116,STAR,
1237651758284999023.jpg,STAR,311521864.12907827,26.62978936066155,STAR,
1237651758284999804.jpg,STAR,217124618.96048933,18.74393305842572,STAR,
1237651758284997976.jpg,STAR,961647972.9049057,110.38560294327952,STAR,
1237651758284997224.jpg,STAR,306431100.43432194,14.182002756386177,STAR,
1237651758285001973.jpg,STAR,212702784.7847843,15.714592975420661,STAR,
1237651758284998117.jpg,STAR,602593971.8451347,26.872984383810284,STAR,
1237651758284999805.jpg,STAR,898831769.743475,26.859701194851805,STAR,
1237651758284999822.jpg,STAR,720432901.593498,32.591646139561206,STAR,
1237651758284998096.jpg,STAR,780453588.6177505,17.0965294029513,STAR,
1237651758284999025.jpg,STAR,361895076.3153901,52.63124212363401,STAR,
1237651758284934718.jpg,STAR,605935461.954144,142.7898720620735,STAR,
1237651758284934686.jpg,STAR,165885706.12182647,27.81636220378804,STAR,
1237651758284934683.jpg,STAR,159801047.21884745,27.03345500064884,STAR,
1237651758285001925.jpg,STAR,296710722.54441893,31.255640891591053,STAR,
1237651758284999803.jpg,STAR,742104816.5538443,32.905680973817155,STAR,
1237651758285001167.jpg,STAR,354495659.20219266,27.806635295703842,STAR,
1237651758284934698.jpg,STAR,534357311.7241213,93.1409452385533,STAR,
1237651758285002263.jpg,STAR,258268096.40510526,62.48999142374716,STAR,
1237651758284999806.jpg,STAR,287618533.1327128,41.13147601477558,STAR,
1237651758284997157.jpg,STAR,396357233.8771767,23.926295740376325,STAR,
1237651758285002262.jpg,STAR,277835142.6179581,50.33192741099002,STAR,
1237651758284934715.jpg,STAR,735483526.6201493,85.51439521696967,STAR,
1237651758284999962.jpg,STAR,397912779.523848,26.808043104914606,STAR,
1237651758284934819.jpg,STAR,245463635.11284032,69.828373791425,STAR,
1237651758284934719.jpg,STAR,592151010.2585826,144.54170164549288,STAR,
1237651758284999826.jpg,STAR,887136621.9609945,33.23522183214768,STAR,
1237651758284936598.jpg,STAR,204508447.6666338,25.840369361385058,STAR,
1237651758285001924.jpg,STAR,352068907.62206054,17.27512174560512,STAR,
1237651758284997973.jpg,STAR,881660717.4167298,58.830459238192404,STAR,
1237651758284999969.jpg,STAR,313148174.35877204,17.594631169751977,STAR,
1237651758284935448.jpg,STAR,220384057.42090258,25.94075922141427,STAR,
1237651758284998148.jpg,STAR,616604202.1998737,16.393677849618836,STAR,
1237651758285001652.jpg,STAR,324576268.0211734,48.39059136439605,STAR,
1237651758284997230.jpg,STAR,427347588.1759675,24.84998180847665,STAR,
1237651758284999790.jpg,STAR,454804054.2306642,27.15962642542439,STAR,
1237651758284998116.jpg,STAR,668306142.4510394,26.766888650292618,STAR,
1237651758284997201.jpg,STAR,414309822.8470092,28.62103123553849,STAR,
1237651758284998180.jpg,STAR,787512635.1105993,23.1070553502098,STAR,
1237651758284997175.jpg,STAR,1382864374.8172882,58.82391451601039,STAR,
1237651758284934814.jpg,STAR,100108518.45515426,44.830144521093295,STAR,
1237651758284997178.jpg,STAR,824510133.3704294,46.17368433589658,STAR,
1237651758284997242.jpg,STAR,648149871.8075733,26.8313865703918,STAR,
1237651758284999964.jpg,STAR,225648053.08304486,23.209886491836286,STAR,
1237651758284999026.jpg,STAR,507343784.5242645,40.83407263552159,STAR,
1237651758284997977.jpg,STAR,450756070.46015143,23.434771939472576,STAR,
1237651758284998128.jpg,STAR,713295059.1954918,20.480550353008088,STAR,
1237651758285002321.jpg,STAR,174734315.32787254,12.55713717135387,STAR,
1237651758284997190.jpg,STAR,750837503.9673327,48.52384429648363,STAR,
1237651758284997211.jpg,STAR,446878413.7911505,27.58925651910609,STAR,
1237651758284934723.jpg,STAR,719611206.2060906,97.31867432179195,STAR,
1237651758284997150.jpg,STAR,1466665951.8455865,50.04375026494841,STAR,
1237651758284998158.jpg,STAR,689058988.2184579,34.533593799813914,STAR,
1237651758284997156.jpg,STAR,1134563875.9191513,63.748448279202364,STAR,
1237651758284936481.jpg,STAR,207775285.68027684,24.436680558127613,STAR,
